id,event_id,latitude,longitude,type,area,date_time,slope,state,country,fips,event_url,sf_event_guid,sf_server,sf_stream_name
SF11C2013447860766590,SF11E112717,30.771,-84.568,RX,99.9999997516,201507260000Z,10.0,GA,USA,13087,http://128.208.123.111/smartfire/events/b278cbc4-108a-4d9a-89ce-359c12f8ae0b,b278cbc4-108a-4d9a-89ce-359c12f8ae0b,128.208.123.111,realtime
SF11C2013457860766590,SF11E113115,31.371,-84.404,RX,99.9999997516,201507260000Z,10.0,GA,USA,13007,http://128.208.123.111/smartfire/events/94195516-c47a-4f4a-8a98-8a7473dccb34,94195516-c47a-4f4a-8a98-8a7473dccb34,128.208.123.111,realtime
SF11C2013467860766590,SF11E113136,30.619,-86.3,RX,69.9999998261,201507260000Z,10.0,FL,USA,12131,http://128.208.123.111/smartfire/events/f6f749d7-0e10-46e9-8501-1b2b44278b07,f6f749d7-0e10-46e9-8501-1b2b44278b07,128.208.123.111,realtime
SF11C2013477860766590,SF11E113148,30.884,-86.912,RX,69.9999998261,201507260000Z,10.0,FL,USA,12113,http://128.208.123.111/smartfire/events/40b931af-a780-4925-a0ef-71061a257d05,40b931af-a780-4925-a0ef-71061a257d05,128.208.123.111,realtime
SF11C2013487860766590,SF11E113148,30.898,-86.931,RX,69.9999998261,201507260000Z,10.0,FL,USA,12113,http://128.208.123.111/smartfire/events/40b931af-a780-4925-a0ef-71061a257d05,40b931af-a780-4925-a0ef-71061a257d05,128.208.123.111,realtime
SF11C2013497860766590,SF11E113147,32.54,-86.673,RX,121.999999697,201507260000Z,10.0,AL,USA,01001,http://128.208.123.111/smartfire/events/951eb127-cf32-49f5-b5f7-e04ac80fdd82,951eb127-cf32-49f5-b5f7-e04ac80fdd82,128.208.123.111,realtime
SF11C2013507860766590,SF11E113142,40.911,-84.269,RX,99.9999997516,201507260000Z,10.0,OH,USA,39137,http://128.208.123.111/smartfire/events/36104afd-6c81-45e0-b2bd-470794280948,36104afd-6c81-45e0-b2bd-470794280948,128.208.123.111,realtime
SF11C2013517860766590,SF11E113146,31.177,-87.538,RX,199.999999503,201507260000Z,10.0,AL,USA,01053,http://128.208.123.111/smartfire/events/5b547f66-345a-45db-91b5-4b813e0e744b,5b547f66-345a-45db-91b5-4b813e0e744b,128.208.123.111,realtime
SF11C2013527860766590,SF11E113154,31.297,-88.271,RX,69.9999998261,201507260000Z,10.0,AL,USA,01129,http://128.208.123.111/smartfire/events/8cf95051-8397-4b44-beed-ffd79112e099,8cf95051-8397-4b44-beed-ffd79112e099,128.208.123.111,realtime
SF11C2013537860766590,SF11E113150,32.532,-88.49,RX,121.999999697,201507260000Z,10.0,MS,USA,28075,http://128.208.123.111/smartfire/events/78a317f9-56c9-43ba-a921-19b732000ffd,78a317f9-56c9-43ba-a921-19b732000ffd,128.208.123.111,realtime
SF11C2013547860766590,SF11E113127,34.105,-88.969,RX,69.9999998261,201507260000Z,10.0,MS,USA,28115,http://128.208.123.111/smartfire/events/65120a39-8fc0-43f0-8adb-6515708738cd,65120a39-8fc0-43f0-8adb-6515708738cd,128.208.123.111,realtime
SF11C2013557860766590,SF11E113118,29.728,-92.461,RX,99.9999997516,201507260000Z,10.0,LA,USA,22113,http://128.208.123.111/smartfire/events/b2d7acaa-c351-4d90-8efd-7cf1b8907231,b2d7acaa-c351-4d90-8efd-7cf1b8907231,128.208.123.111,realtime
SF11C2013567860766590,SF11E113124,34.196,-96.151,RX,99.9999997516,201507260000Z,10.0,OK,USA,40005,http://128.208.123.111/smartfire/events/7294dc18-79ef-44e0-8ef2-ff6f9176db5d,7294dc18-79ef-44e0-8ef2-ff6f9176db5d,128.208.123.111,realtime
SF11C2013577860766590,SF11E113107,35.152,-96.198,RX,99.9999997516,201507260000Z,10.0,OK,USA,40063,http://128.208.123.111/smartfire/events/23ecbabd-a557-4980-91b3-29431a6a82a7,23ecbabd-a557-4980-91b3-29431a6a82a7,128.208.123.111,realtime
SF11C2013587860766590,SF11E113123,26.109,-97.735,RX,99.9999997516,201507260000Z,10.0,TX,USA,48061,http://128.208.123.111/smartfire/events/a235974d-dfb8-4051-b7ca-6779d0fb0ccf,a235974d-dfb8-4051-b7ca-6779d0fb0ccf,128.208.123.111,realtime
SF11C2013597860766590,SF11E113130,26.467,-97.844,RX,99.9999997516,201507260000Z,10.0,TX,USA,48489,http://128.208.123.111/smartfire/events/0cfba4b8-e582-4ffa-b5e5-64ff659a9188,0cfba4b8-e582-4ffa-b5e5-64ff659a9188,128.208.123.111,realtime
SF11C2013607860766590,SF11E113152,36.436,-96.921,RX,149.999999627,201507260000Z,10.0,OK,USA,40117,http://128.208.123.111/smartfire/events/944662e7-1df1-4310-b494-9710c3b8eb03,944662e7-1df1-4310-b494-9710c3b8eb03,128.208.123.111,realtime
SF11C2013617860766590,SF11E112532,28.901,-97.839,RX,99.9999997516,201507260000Z,10.0,TX,USA,48255,http://128.208.123.111/smartfire/events/8b9c6015-bd45-47bd-a5be-f5158078b879,8b9c6015-bd45-47bd-a5be-f5158078b879,128.208.123.111,realtime
SF11C2013627860766590,SF11E111960,31.234,-97.678,RX,99.9999997516,201507260000Z,10.0,TX,USA,48099,http://128.208.123.111/smartfire/events/dac8c119-b24a-4ca0-881c-b8630c2ba895,dac8c119-b24a-4ca0-881c-b8630c2ba895,128.208.123.111,realtime
SF11C2013637860766590,SF11E113114,39.121,-96.97,RX,99.9999997516,201507260000Z,10.0,KS,USA,20041,http://128.208.123.111/smartfire/events/ef524a68-c4d9-4add-8dc2-7349fa7689cd,ef524a68-c4d9-4add-8dc2-7349fa7689cd,128.208.123.111,realtime
SF11C2013647860766590,SF11E113101,26.194,-98.447,RX,99.9999997516,201507260000Z,10.0,Unknown,Unknown,-9999,http://128.208.123.111/smartfire/events/8f263f30-5dd0-4639-a019-70ea9d646efb,8f263f30-5dd0-4639-a019-70ea9d646efb,128.208.123.111,realtime
SF11C2013657860766590,SF11E113113,34.659,-97.665,RX,99.9999997516,201507260000Z,10.0,OK,USA,40137,http://128.208.123.111/smartfire/events/b0b5300f-bb44-4ffd-a8a8-11983e765fae,b0b5300f-bb44-4ffd-a8a8-11983e765fae,128.208.123.111,realtime
SF11C2013667860766590,SF11E114245,26.195,-98.708,RX,99.9999997516,201507260000Z,10.0,Unknown,Unknown,-9999,http://128.208.123.111/smartfire/events/a755dcf5-85aa-4679-a954-068207fdf28c,a755dcf5-85aa-4679-a954-068207fdf28c,128.208.123.111,realtime
SF11C2013677860766590,SF11E113109,36.372,-97.721,RX,99.9999997516,201507260000Z,10.0,OK,USA,40047,http://128.208.123.111/smartfire/events/f39aa852-1223-4839-9e83-92e45332154f,f39aa852-1223-4839-9e83-92e45332154f,128.208.123.111,realtime
SF11C2013687860766590,SF11E112574,26.35,-98.767,RX,99.9999997516,201507260000Z,10.0,TX,USA,48427,http://128.208.123.111/smartfire/events/c4bd1868-4cbb-4601-b35f-3b6a7916a2dd,c4bd1868-4cbb-4601-b35f-3b6a7916a2dd,128.208.123.111,realtime
SF11C2013697860766590,SF11E113112,28.773,-98.546,RX,99.9999997516,201507260000Z,10.0,TX,USA,48013,http://128.208.123.111/smartfire/events/ef148533-1191-4c69-a6d7-a1c3229a9a51,ef148533-1191-4c69-a6d7-a1c3229a9a51,128.208.123.111,realtime
SF11C2013707860766590,SF11E113138,38.645,-97.487,RX,99.9999997516,201507260000Z,10.0,KS,USA,20169,http://128.208.123.111/smartfire/events/bd2ef934-e807-40d8-960b-d47afa7d8381,bd2ef934-e807-40d8-960b-d47afa7d8381,128.208.123.111,realtime
SF11C2013717860766590,SF11E112922,26.348,-99.008,RX,99.9999997516,201507260000Z,10.0,Unknown,Unknown,-9999,http://128.208.123.111/smartfire/events/7fa3465e-c7de-4b6c-b08f-a52bbbb6cb01,7fa3465e-c7de-4b6c-b08f-a52bbbb6cb01,128.208.123.111,realtime
SF11C2013727860766590,SF11E113143,34.494,-98.346,RX,149.999999627,201507260000Z,10.0,OK,USA,40031,http://128.208.123.111/smartfire/events/692ab1ec-4e2f-4732-8ec8-0a6b1e6acee5,692ab1ec-4e2f-4732-8ec8-0a6b1e6acee5,128.208.123.111,realtime
SF11C2013737860766590,SF11E113125,34.646,-98.697,RX,149.999999627,201507260000Z,10.0,OK,USA,40031,http://128.208.123.111/smartfire/events/7fce9500-2c9a-4ebd-89d7-79a39f7d0c0f,7fce9500-2c9a-4ebd-89d7-79a39f7d0c0f,128.208.123.111,realtime
SF11C2013747860766590,SF11E111966,53.169,-96.372,RX,99.9999997516,201507260000Z,10.0,Unknown,Unknown,-9999,http://128.208.123.111/smartfire/events/51e8896f-338c-419a-a810-1e0dd97ac80f,51e8896f-338c-419a-a810-1e0dd97ac80f,128.208.123.111,realtime
SF11C2013757860766590,SF11E113110,29.537,-99.526,RX,99.9999997516,201507260000Z,10.0,TX,USA,48463,http://128.208.123.111/smartfire/events/79614d4f-b09d-4cd5-ad4b-0e79cafbe3e4,79614d4f-b09d-4cd5-ad4b-0e79cafbe3e4,128.208.123.111,realtime
SF11C2013767860766590,SF11E110391,53.274,-96.767,RX,99.9999997516,201507260000Z,10.0,Unknown,Unknown,-9999,http://128.208.123.111/smartfire/events/2caa8ea4-6514-42fe-bcf3-7723e9db3836,2caa8ea4-6514-42fe-bcf3-7723e9db3836,128.208.123.111,realtime
SF11C2013777860766590,SF11E110391,53.255,-96.786,RX,99.9999997516,201507260000Z,10.0,Unknown,Unknown,-9999,http://128.208.123.111/smartfire/events/2caa8ea4-6514-42fe-bcf3-7723e9db3836,2caa8ea4-6514-42fe-bcf3-7723e9db3836,128.208.123.111,realtime
SF11C2013787860766590,SF11E112608,51.224,-99.046,RX,99.9999997516,201507260000Z,10.0,Unknown,Unknown,-9999,http://128.208.123.111/smartfire/events/a42492d4-2c78-4fdf-945e-5cc30e631b8a,a42492d4-2c78-4fdf-945e-5cc30e631b8a,128.208.123.111,realtime
SF11C2013797860766590,SF11E112721,52.839,-100.676,RX,99.9999997516,201507260000Z,10.0,Unknown,Unknown,-9999,http://128.208.123.111/smartfire/events/2c630c0d-52e4-4278-b920-d4f4666df8a0,2c630c0d-52e4-4278-b920-d4f4666df8a0,128.208.123.111,realtime
SF11C2013807860766590,SF11E113120,49.766,-101.799,RX,99.9999997516,201507260000Z,10.0,Unknown,Unknown,-9999,http://128.208.123.111/smartfire/events/1339a97d-e6df-49fd-926b-fcfa77bf6296,1339a97d-e6df-49fd-926b-fcfa77bf6296,128.208.123.111,realtime
SF11C2013817860766590,SF11E113102,48.4,-103.691,RX,99.9999997516,201507260000Z,10.0,ND,USA,38105,http://128.208.123.111/smartfire/events/4265c15c-f8d3-42a6-8e48-7b5c1578b804,4265c15c-f8d3-42a6-8e48-7b5c1578b804,128.208.123.111,realtime
SF11C2013827860766590,SF11E113139,33.734,-105.644,WF,69.9999998261,201507260000Z,10.0,NM,USA,35027,http://128.208.123.111/smartfire/events/f8f292af-0fcc-43f9-ac3e-2034c99e76c9,f8f292af-0fcc-43f9-ac3e-2034c99e76c9,128.208.123.111,realtime
SF11C2013837860766590,SF11E112526,45.53,-106.689,WF,149.999999627,201507260000Z,10.0,MT,USA,30087,http://128.208.123.111/smartfire/events/d43e40f5-72cc-4b7e-8459-b9b1c0199276,d43e40f5-72cc-4b7e-8459-b9b1c0199276,128.208.123.111,realtime
SF11C2013847860766590,SF11E112526,45.539,-106.717,WF,149.999999627,201507260000Z,10.0,MT,USA,30087,http://128.208.123.111/smartfire/events/d43e40f5-72cc-4b7e-8459-b9b1c0199276,d43e40f5-72cc-4b7e-8459-b9b1c0199276,128.208.123.111,realtime
SF11C2013857860766590,SF11E113134,45.646,-107.416,WF,199.999999503,201507260000Z,10.0,MT,USA,30003,http://128.208.123.111/smartfire/events/928ac907-e381-40bb-844f-31139038f955,928ac907-e381-40bb-844f-31139038f955,128.208.123.111,realtime
SF11C2013867860766590,SF11E113121,53.519,-110.211,RX,99.9999997516,201507260000Z,10.0,Unknown,Unknown,-9999,http://128.208.123.111/smartfire/events/9c470c82-82a6-4646-a540-9ed37b579888,9c470c82-82a6-4646-a540-9ed37b579888,128.208.123.111,realtime
SF11C2013877860766590,SF11E113122,41.226,-109.219,WF,199.999999503,201507260000Z,10.0,WY,USA,56037,http://128.208.123.111/smartfire/events/bb09e5d2-dd5b-4e52-b168-3df23af7a686,bb09e5d2-dd5b-4e52-b168-3df23af7a686,128.208.123.111,realtime
SF11C2013887860766590,SF11E113144,38.905,-112.223,WF,45.9999998858,201507260000Z,10.0,UT,USA,49027,http://128.208.123.111/smartfire/events/f9689dc4-de6e-406a-b4c1-d8a56d125f92,f9689dc4-de6e-406a-b4c1-d8a56d125f92,128.208.123.111,realtime
SF11C2013897860766590,SF11E112557,34.986,-111.892,WF,69.9999998261,201507260000Z,10.0,AZ,USA,04005,http://128.208.123.111/smartfire/events/2c2bfdd2-f3ed-42dc-838e-34948bbd153b,2c2bfdd2-f3ed-42dc-838e-34948bbd153b,128.208.123.111,realtime
SF11C2013907860766590,SF11E111058,35.045,-112.16,WF,69.9999998261,201507260000Z,10.0,AZ,USA,04005,http://128.208.123.111/smartfire/events/9c2b1a5c-1e2f-4ada-b1cf-b8dcb5c30c04,9c2b1a5c-1e2f-4ada-b1cf-b8dcb5c30c04,128.208.123.111,realtime
SF11C2013917860766590,SF11E111096,36.476,-112.335,WF,69.9999998261,201507260000Z,10.0,AZ,USA,04005,http://128.208.123.111/smartfire/events/def330f7-9716-409a-8ef5-066d0c6d17cd,def330f7-9716-409a-8ef5-066d0c6d17cd,128.208.123.111,realtime
SF11C2013927860766590,SF11E111103,36.364,-113.181,WF,159.999999603,201507260000Z,10.0,AZ,USA,04015,http://128.208.123.111/smartfire/events/d6159534-8b6b-407d-9b1c-d5bc50fe8096,d6159534-8b6b-407d-9b1c-d5bc50fe8096,128.208.123.111,realtime
SF11C2013937860766590,SF11E114244,32.645,-114.962,RX,99.9999997516,201507260000Z,10.0,Unknown,Unknown,-9999,http://128.208.123.111/smartfire/events/d5d57959-3d05-46c2-8b75-49760844ff66,d5d57959-3d05-46c2-8b75-49760844ff66,128.208.123.111,realtime
SF11C2013947860766590,SF11E112950,32.571,-115.02,RX,99.9999997516,201507260000Z,10.0,Unknown,Unknown,-9999,http://128.208.123.111/smartfire/events/b244f88a-b53f-4938-b7ac-8af500db56d9,b244f88a-b53f-4938-b7ac-8af500db56d9,128.208.123.111,realtime
SF11C2013957860766590,SF11E113108,32.468,-115.327,RX,99.9999997516,201507260000Z,10.0,Unknown,Unknown,-9999,http://128.208.123.111/smartfire/events/2ba2d9b7-0c28-4bb4-9aa8-562c17b08552,2ba2d9b7-0c28-4bb4-9aa8-562c17b08552,128.208.123.111,realtime
SF11C2013967860766590,SF11E112580,32.585,-115.587,RX,99.9999997516,201507260000Z,10.0,Unknown,Unknown,-9999,http://128.208.123.111/smartfire/events/8f27c6d0-fd7a-45ce-a22e-bfa8815a1cab,8f27c6d0-fd7a-45ce-a22e-bfa8815a1cab,128.208.123.111,realtime
SF11C2013977860766590,SF11E112444,37.287,-119.474,WF,275.999999315,201507260000Z,10.0,CA,USA,06039,http://128.208.123.111/smartfire/events/10b35346-b6c1-4eaf-a64b-9def3ccceee6,10b35346-b6c1-4eaf-a64b-9def3ccceee6,128.208.123.111,realtime
SF11C2013987860766590,SF11E112444,37.283,-119.5,WF,149.999999627,201507260000Z,10.0,CA,USA,06039,http://128.208.123.111/smartfire/events/10b35346-b6c1-4eaf-a64b-9def3ccceee6,10b35346-b6c1-4eaf-a64b-9def3ccceee6,128.208.123.111,realtime
SF11C2013997860766590,SF11E112523,39.221,-120.861,WF,69.9999998261,201507260000Z,10.0,CA,USA,06057,http://128.208.123.111/smartfire/events/3ecb7814-e61f-437a-930c-17d503b95475,3ecb7814-e61f-437a-930c-17d503b95475,128.208.123.111,realtime
SF11C2014007860766590,SF11E112523,39.199,-120.869,WF,69.9999998261,201507260000Z,10.0,CA,USA,06057,http://128.208.123.111/smartfire/events/3ecb7814-e61f-437a-930c-17d503b95475,3ecb7814-e61f-437a-930c-17d503b95475,128.208.123.111,realtime
SF11C2014017860766590,SF11E111948,32.244,-115.154,RX,99.9999997516,201507260000Z,10.0,Unknown,Unknown,-9999,http://128.208.123.111/smartfire/events/a59acb48-f086-4597-856f-c8b3add53ee9,a59acb48-f086-4597-856f-c8b3add53ee9,128.208.123.111,realtime
SF11C2014027860766590,SF11E113111,66.573,-149.197,WF,99.9999997516,201507260000Z,10.0,Unknown,Unknown,02290,http://128.208.123.111/smartfire/events/c4916c03-61f3-4dd5-ad5f-49d7339e8a43,c4916c03-61f3-4dd5-ad5f-49d7339e8a43,128.208.123.111,realtime
SF11C2014037860766590,SF11E113131,66.548,-149.296,WF,99.9999997516,201507260000Z,10.0,Unknown,Unknown,02290,http://128.208.123.111/smartfire/events/b57c921e-4da6-4eb7-bfa0-7a284bb83e00,b57c921e-4da6-4eb7-bfa0-7a284bb83e00,128.208.123.111,realtime
SF11C2014047860766590,SF11E109566,65.927,-148.759,WF,99.9999997516,201507260000Z,10.0,Unknown,Unknown,02290,http://128.208.123.111/smartfire/events/5f06cfb6-5b46-4686-9f57-6c3ef7f3732b,5f06cfb6-5b46-4686-9f57-6c3ef7f3732b,128.208.123.111,realtime
SF11C2014057860766590,SF11E109566,65.943,-148.783,WF,99.9999997516,201507260000Z,10.0,Unknown,Unknown,02290,http://128.208.123.111/smartfire/events/5f06cfb6-5b46-4686-9f57-6c3ef7f3732b,5f06cfb6-5b46-4686-9f57-6c3ef7f3732b,128.208.123.111,realtime
SF11C2014067860766590,SF11E109566,65.918,-148.798,WF,99.9999997516,201507260000Z,10.0,Unknown,Unknown,02290,http://128.208.123.111/smartfire/events/5f06cfb6-5b46-4686-9f57-6c3ef7f3732b,5f06cfb6-5b46-4686-9f57-6c3ef7f3732b,128.208.123.111,realtime
SF11C2014077860766590,SF11E109566,65.927,-148.847,WF,899.999997765,201507260000Z,10.0,Unknown,Unknown,02290,http://128.208.123.111/smartfire/events/5f06cfb6-5b46-4686-9f57-6c3ef7f3732b,5f06cfb6-5b46-4686-9f57-6c3ef7f3732b,128.208.123.111,realtime
SF11C2014087860766590,SF11E109566,65.897,-148.793,WF,99.9999997516,201507260000Z,10.0,Unknown,Unknown,02290,http://128.208.123.111/smartfire/events/5f06cfb6-5b46-4686-9f57-6c3ef7f3732b,5f06cfb6-5b46-4686-9f57-6c3ef7f3732b,128.208.123.111,realtime
SF11C2014097860766590,SF11E109566,65.947,-148.897,WF,99.9999997516,201507260000Z,10.0,Unknown,Unknown,02290,http://128.208.123.111/smartfire/events/5f06cfb6-5b46-4686-9f57-6c3ef7f3732b,5f06cfb6-5b46-4686-9f57-6c3ef7f3732b,128.208.123.111,realtime
SF11C2014107860766590,SF11E109566,65.921,-148.911,WF,99.9999997516,201507260000Z,10.0,Unknown,Unknown,02290,http://128.208.123.111/smartfire/events/5f06cfb6-5b46-4686-9f57-6c3ef7f3732b,5f06cfb6-5b46-4686-9f57-6c3ef7f3732b,128.208.123.111,realtime
SF11C2014117860766590,SF11E111118,66.467,-149.856,WF,299.999999255,201507260000Z,10.0,Unknown,Unknown,02290,http://128.208.123.111/smartfire/events/e40a90da-01ec-441a-bd7f-ca08fbaa1c63,e40a90da-01ec-441a-bd7f-ca08fbaa1c63,128.208.123.111,realtime
SF11C2014127860766590,SF11E111849,65.962,-149.054,WF,99.9999997516,201507260000Z,10.0,Unknown,Unknown,02290,http://128.208.123.111/smartfire/events/97c64206-cd0d-4305-9e9c-7b49232cef69,97c64206-cd0d-4305-9e9c-7b49232cef69,128.208.123.111,realtime
SF11C2014137860766590,SF11E111849,65.934,-149.119,WF,99.9999997516,201507260000Z,10.0,Unknown,Unknown,02290,http://128.208.123.111/smartfire/events/97c64206-cd0d-4305-9e9c-7b49232cef69,97c64206-cd0d-4305-9e9c-7b49232cef69,128.208.123.111,realtime
SF11C2014147860766590,SF11E111849,65.932,-149.17,WF,99.9999997516,201507260000Z,10.0,Unknown,Unknown,02290,http://128.208.123.111/smartfire/events/97c64206-cd0d-4305-9e9c-7b49232cef69,97c64206-cd0d-4305-9e9c-7b49232cef69,128.208.123.111,realtime
SF11C2014157860766590,SF11E111891,66.056,-151.25,WF,99.9999997516,201507260000Z,10.0,Unknown,Unknown,02290,http://128.208.123.111/smartfire/events/675729b2-f0af-4cee-9434-dffab04edc1c,675729b2-f0af-4cee-9434-dffab04edc1c,128.208.123.111,realtime
SF11C2014167860766590,SF11E113117,66.31,-151.675,WF,99.9999997516,201507260000Z,10.0,Unknown,Unknown,02290,http://128.208.123.111/smartfire/events/904a1235-b04a-466e-8f3a-a9e2cd5663c7,904a1235-b04a-466e-8f3a-a9e2cd5663c7,128.208.123.111,realtime
SF11C2014177860766590,SF11E113145,66.227,-152.177,WF,99.9999997516,201507260000Z,10.0,Unknown,Unknown,02290,http://128.208.123.111/smartfire/events/b5493b8f-4d0d-4eed-89fe-64dc3280229a,b5493b8f-4d0d-4eed-89fe-64dc3280229a,128.208.123.111,realtime
SF11C2014187860766590,SF11E113132,66.042,-152.195,WF,99.9999997516,201507260000Z,10.0,Unknown,Unknown,02290,http://128.208.123.111/smartfire/events/6f1e45d8-d405-4fa3-9e06-7009281b24e5,6f1e45d8-d405-4fa3-9e06-7009281b24e5,128.208.123.111,realtime
SF11C2014197860766590,SF11E111858,66.101,-152.492,WF,299.999999255,201507260000Z,10.0,Unknown,Unknown,02290,http://128.208.123.111/smartfire/events/04abc519-6333-4a69-a0d0-b0ea8f0b6e1e,04abc519-6333-4a69-a0d0-b0ea8f0b6e1e,128.208.123.111,realtime
SF11C2014207860766590,SF11E111858,66.114,-152.541,WF,99.9999997516,201507260000Z,10.0,Unknown,Unknown,02290,http://128.208.123.111/smartfire/events/04abc519-6333-4a69-a0d0-b0ea8f0b6e1e,04abc519-6333-4a69-a0d0-b0ea8f0b6e1e,128.208.123.111,realtime
SF11C2014217860766590,SF11E111858,66.129,-152.568,WF,99.9999997516,201507260000Z,10.0,Unknown,Unknown,02290,http://128.208.123.111/smartfire/events/04abc519-6333-4a69-a0d0-b0ea8f0b6e1e,04abc519-6333-4a69-a0d0-b0ea8f0b6e1e,128.208.123.111,realtime
SF11C2014227860766590,SF11E111858,66.096,-152.566,WF,99.9999997516,201507260000Z,10.0,Unknown,Unknown,02290,http://128.208.123.111/smartfire/events/04abc519-6333-4a69-a0d0-b0ea8f0b6e1e,04abc519-6333-4a69-a0d0-b0ea8f0b6e1e,128.208.123.111,realtime
SF11C2014237860766590,SF11E111858,66.121,-152.637,WF,99.9999997516,201507260000Z,10.0,Unknown,Unknown,02290,http://128.208.123.111/smartfire/events/04abc519-6333-4a69-a0d0-b0ea8f0b6e1e,04abc519-6333-4a69-a0d0-b0ea8f0b6e1e,128.208.123.111,realtime
SF11C2014247860766590,SF11E111858,66.077,-152.59,WF,99.9999997516,201507260000Z,10.0,Unknown,Unknown,02290,http://128.208.123.111/smartfire/events/04abc519-6333-4a69-a0d0-b0ea8f0b6e1e,04abc519-6333-4a69-a0d0-b0ea8f0b6e1e,128.208.123.111,realtime
SF11C2014257860766590,SF11E111858,66.118,-152.688,WF,99.9999997516,201507260000Z,10.0,Unknown,Unknown,02290,http://128.208.123.111/smartfire/events/04abc519-6333-4a69-a0d0-b0ea8f0b6e1e,04abc519-6333-4a69-a0d0-b0ea8f0b6e1e,128.208.123.111,realtime
SF11C2014267860766590,SF11E111858,66.063,-152.621,WF,199.999999503,201507260000Z,10.0,Unknown,Unknown,02290,http://128.208.123.111/smartfire/events/04abc519-6333-4a69-a0d0-b0ea8f0b6e1e,04abc519-6333-4a69-a0d0-b0ea8f0b6e1e,128.208.123.111,realtime
SF11C2014277860766590,SF11E111858,66.097,-152.68,WF,99.9999997516,201507260000Z,10.0,Unknown,Unknown,02290,http://128.208.123.111/smartfire/events/04abc519-6333-4a69-a0d0-b0ea8f0b6e1e,04abc519-6333-4a69-a0d0-b0ea8f0b6e1e,128.208.123.111,realtime
SF11C2014287860766590,SF11E111858,66.115,-152.738,WF,299.999999255,201507260000Z,10.0,Unknown,Unknown,02290,http://128.208.123.111/smartfire/events/04abc519-6333-4a69-a0d0-b0ea8f0b6e1e,04abc519-6333-4a69-a0d0-b0ea8f0b6e1e,128.208.123.111,realtime
SF11C2014297860766590,SF11E111858,66.033,-152.626,WF,99.9999997516,201507260000Z,10.0,Unknown,Unknown,02290,http://128.208.123.111/smartfire/events/04abc519-6333-4a69-a0d0-b0ea8f0b6e1e,04abc519-6333-4a69-a0d0-b0ea8f0b6e1e,128.208.123.111,realtime
SF11C2014307860766590,SF11E111858,66.074,-152.724,WF,99.9999997516,201507260000Z,10.0,Unknown,Unknown,02290,http://128.208.123.111/smartfire/events/04abc519-6333-4a69-a0d0-b0ea8f0b6e1e,04abc519-6333-4a69-a0d0-b0ea8f0b6e1e,128.208.123.111,realtime
