id,event_id,latitude,longitude,type,area,date_time,slope,state,country,fips,event_url,sf_event_guid,sf_server,sf_stream_name
SF11C10333523028555000,SF11E615552,60.938,-117.239,RX,199.999999503,201407010000Z,10.0,Unknown,Unknown,-9999,http://playground.dri.edu/smartfire/events/dcf3452b-ffa9-46e7-b60a-cc4ef8a0d478,dcf3452b-ffa9-46e7-b60a-cc4ef8a0d478,playground.dri.edu,realtime
SF11C10333533028555000,SF11E615552,60.818,-117.211,RX,99.9999997516,201407010000Z,10.0,Unknown,Unknown,-9999,http://playground.dri.edu/smartfire/events/dcf3452b-ffa9-46e7-b60a-cc4ef8a0d478,dcf3452b-ffa9-46e7-b60a-cc4ef8a0d478,playground.dri.edu,realtime
SF11C10333543028555000,SF11E615552,60.913,-117.241,RX,99.9999997516,201407010000Z,10.0,Unknown,Unknown,-9999,http://playground.dri.edu/smartfire/events/dcf3452b-ffa9-46e7-b60a-cc4ef8a0d478,dcf3452b-ffa9-46e7-b60a-cc4ef8a0d478,playground.dri.edu,realtime
SF11C10333553028555000,SF11E626024,63.557,-118.193,RX,99.9999997516,201407010000Z,,,,,http://playground.dri.edu/smartfire/events/d8264fa7-efa3-4855-9899-f4a459a84598,d8264fa7-efa3-4855-9899-f4a459a84598,playground.dri.edu,realtime
SF11C10333563028555000,SF11E626024,63.598,-118.219,RX,299.999999255,201407010000Z,,,,,http://playground.dri.edu/smartfire/events/d8264fa7-efa3-4855-9899-f4a459a84598,d8264fa7-efa3-4855-9899-f4a459a84598,playground.dri.edu,realtime
SF11C10333573028555000,SF11E615552,60.959,-117.286,RX,199.999999503,201407010000Z,10.0,Unknown,Unknown,-9999,http://playground.dri.edu/smartfire/events/dcf3452b-ffa9-46e7-b60a-cc4ef8a0d478,dcf3452b-ffa9-46e7-b60a-cc4ef8a0d478,playground.dri.edu,realtime
SF11C10333583028555000,SF11E626024,63.621,-118.239,RX,99.9999997516,201407010000Z,,,,,http://playground.dri.edu/smartfire/events/d8264fa7-efa3-4855-9899-f4a459a84598,d8264fa7-efa3-4855-9899-f4a459a84598,playground.dri.edu,realtime
SF11C10333593028555000,SF11E615552,60.815,-117.25,RX,99.9999997516,201407010000Z,10.0,Unknown,Unknown,-9999,http://playground.dri.edu/smartfire/events/dcf3452b-ffa9-46e7-b60a-cc4ef8a0d478,dcf3452b-ffa9-46e7-b60a-cc4ef8a0d478,playground.dri.edu,realtime
SF11C10333603028555000,SF11E615552,60.852,-117.281,RX,99.9999997516,201407010000Z,10.0,Unknown,Unknown,-9999,http://playground.dri.edu/smartfire/events/dcf3452b-ffa9-46e7-b60a-cc4ef8a0d478,dcf3452b-ffa9-46e7-b60a-cc4ef8a0d478,playground.dri.edu,realtime
SF11C10333613028555000,SF11E626024,63.58,-118.266,RX,99.9999997516,201407010000Z,,,,,http://playground.dri.edu/smartfire/events/d8264fa7-efa3-4855-9899-f4a459a84598,d8264fa7-efa3-4855-9899-f4a459a84598,playground.dri.edu,realtime
SF11C10333623028555000,SF11E615552,60.755,-117.27,RX,99.9999997516,201407010000Z,10.0,Unknown,Unknown,-9999,http://playground.dri.edu/smartfire/events/dcf3452b-ffa9-46e7-b60a-cc4ef8a0d478,dcf3452b-ffa9-46e7-b60a-cc4ef8a0d478,playground.dri.edu,realtime
SF11C10333633028555000,SF11E611365,64.471,-119.949,RX,99.9999997516,201407010000Z,10.0,Unknown,Unknown,-9999,http://playground.dri.edu/smartfire/events/5e0d3f02-ba42-462f-8ba1-40608663fdf5,5e0d3f02-ba42-462f-8ba1-40608663fdf5,playground.dri.edu,realtime
SF11C10333643028555000,SF11E611365,64.431,-120.087,RX,99.9999997516,201407010000Z,10.0,Unknown,Unknown,-9999,http://playground.dri.edu/smartfire/events/5e0d3f02-ba42-462f-8ba1-40608663fdf5,5e0d3f02-ba42-462f-8ba1-40608663fdf5,playground.dri.edu,realtime
SF11C10333653028555000,SF11E619675,64.96,-120.511,RX,99.9999997516,201407010000Z,,,,,http://playground.dri.edu/smartfire/events/f35cafaf-a4b0-40fd-a20b-231c7dbe934d,f35cafaf-a4b0-40fd-a20b-231c7dbe934d,playground.dri.edu,realtime
SF11C10333663028555000,SF11E619675,64.935,-120.521,RX,199.999999503,201407010000Z,,,,,http://playground.dri.edu/smartfire/events/f35cafaf-a4b0-40fd-a20b-231c7dbe934d,f35cafaf-a4b0-40fd-a20b-231c7dbe934d,playground.dri.edu,realtime
SF11C10333673028555000,SF11E619675,64.948,-120.585,RX,199.999999503,201407010000Z,,,,,http://playground.dri.edu/smartfire/events/f35cafaf-a4b0-40fd-a20b-231c7dbe934d,f35cafaf-a4b0-40fd-a20b-231c7dbe934d,playground.dri.edu,realtime
SF11C10333683028555000,SF11E619675,64.96,-120.623,RX,99.9999997516,201407010000Z,,,,,http://playground.dri.edu/smartfire/events/f35cafaf-a4b0-40fd-a20b-231c7dbe934d,f35cafaf-a4b0-40fd-a20b-231c7dbe934d,playground.dri.edu,realtime
SF11C10333693028555000,SF11E619675,64.976,-120.654,RX,99.9999997516,201407010000Z,,,,,http://playground.dri.edu/smartfire/events/f35cafaf-a4b0-40fd-a20b-231c7dbe934d,f35cafaf-a4b0-40fd-a20b-231c7dbe934d,playground.dri.edu,realtime
SF11C10333703028555000,SF11E615415,60.18,-118.677,RX,99.9999997516,201407010000Z,10.0,Unknown,Unknown,-9999,http://playground.dri.edu/smartfire/events/edcc5c50-cd4b-4ef3-9dc3-45f4fa628ceb,edcc5c50-cd4b-4ef3-9dc3-45f4fa628ceb,playground.dri.edu,realtime
SF11C10333713028555000,SF11E619675,64.901,-120.64,RX,99.9999997516,201407010000Z,,,,,http://playground.dri.edu/smartfire/events/f35cafaf-a4b0-40fd-a20b-231c7dbe934d,f35cafaf-a4b0-40fd-a20b-231c7dbe934d,playground.dri.edu,realtime
SF11C10333723028555000,SF11E617935,64.932,-120.723,RX,99.9999997516,201407010000Z,,,,,http://playground.dri.edu/smartfire/events/99866829-2eee-4cd8-9180-03feb015df29,99866829-2eee-4cd8-9180-03feb015df29,playground.dri.edu,realtime
SF11C10333733028555000,SF11E617902,64.939,-120.862,RX,99.9999997516,201407010000Z,,,,,http://playground.dri.edu/smartfire/events/6a96134f-b1fe-4028-8283-fe42d5738251,6a96134f-b1fe-4028-8283-fe42d5738251,playground.dri.edu,realtime
SF11C10333743028555000,SF11E617902,64.91,-120.87,RX,99.9999997516,201407010000Z,,,,,http://playground.dri.edu/smartfire/events/6a96134f-b1fe-4028-8283-fe42d5738251,6a96134f-b1fe-4028-8283-fe42d5738251,playground.dri.edu,realtime
SF11C10333753028555000,SF11E614351,60.672,-119.193,RX,99.9999997516,201407010000Z,10.0,Unknown,Unknown,-9999,http://playground.dri.edu/smartfire/events/7f689392-7668-4957-b087-370836e36c6e,7f689392-7668-4957-b087-370836e36c6e,playground.dri.edu,realtime
SF11C10333763028555000,SF11E614540,64.219,-121.803,RX,99.9999997516,201407010000Z,10.0,Unknown,Unknown,-9999,http://playground.dri.edu/smartfire/events/cf11886d-4029-4bc7-9829-a5c61a4aba21,cf11886d-4029-4bc7-9829-a5c61a4aba21,playground.dri.edu,realtime
SF11C10333773028555000,SF11E614540,64.292,-121.851,RX,199.999999503,201407010000Z,10.0,Unknown,Unknown,-9999,http://playground.dri.edu/smartfire/events/cf11886d-4029-4bc7-9829-a5c61a4aba21,cf11886d-4029-4bc7-9829-a5c61a4aba21,playground.dri.edu,realtime
SF11C10333783028555000,SF11E614540,64.263,-121.847,RX,99.9999997516,201407010000Z,10.0,Unknown,Unknown,-9999,http://playground.dri.edu/smartfire/events/cf11886d-4029-4bc7-9829-a5c61a4aba21,cf11886d-4029-4bc7-9829-a5c61a4aba21,playground.dri.edu,realtime
SF11C10333793028555000,SF11E614540,64.278,-121.899,RX,99.9999997516,201407010000Z,10.0,Unknown,Unknown,-9999,http://playground.dri.edu/smartfire/events/cf11886d-4029-4bc7-9829-a5c61a4aba21,cf11886d-4029-4bc7-9829-a5c61a4aba21,playground.dri.edu,realtime
SF11C10333803028555000,SF11E614540,64.315,-121.917,RX,99.9999997516,201407010000Z,10.0,Unknown,Unknown,-9999,http://playground.dri.edu/smartfire/events/cf11886d-4029-4bc7-9829-a5c61a4aba21,cf11886d-4029-4bc7-9829-a5c61a4aba21,playground.dri.edu,realtime
SF11C10333813028555000,SF11E614540,64.193,-121.878,RX,99.9999997516,201407010000Z,10.0,Unknown,Unknown,-9999,http://playground.dri.edu/smartfire/events/cf11886d-4029-4bc7-9829-a5c61a4aba21,cf11886d-4029-4bc7-9829-a5c61a4aba21,playground.dri.edu,realtime
SF11C10333823028555000,SF11E614540,64.248,-121.906,RX,99.9999997516,201407010000Z,10.0,Unknown,Unknown,-9999,http://playground.dri.edu/smartfire/events/cf11886d-4029-4bc7-9829-a5c61a4aba21,cf11886d-4029-4bc7-9829-a5c61a4aba21,playground.dri.edu,realtime
SF11C10333833028555000,SF11E614540,64.219,-121.913,RX,99.9999997516,201407010000Z,10.0,Unknown,Unknown,-9999,http://playground.dri.edu/smartfire/events/cf11886d-4029-4bc7-9829-a5c61a4aba21,cf11886d-4029-4bc7-9829-a5c61a4aba21,playground.dri.edu,realtime
SF11C10333843028555000,SF11E607273,64.56,-123.613,RX,99.9999997516,201407010000Z,10.0,Unknown,Unknown,-9999,http://playground.dri.edu/smartfire/events/cab9dc74-93cf-4815-a381-3324f0003d99,cab9dc74-93cf-4815-a381-3324f0003d99,playground.dri.edu,realtime
SF11C10333853028555000,SF11E607273,64.615,-123.644,RX,99.9999997516,201407010000Z,10.0,Unknown,Unknown,-9999,http://playground.dri.edu/smartfire/events/cab9dc74-93cf-4815-a381-3324f0003d99,cab9dc74-93cf-4815-a381-3324f0003d99,playground.dri.edu,realtime
SF11C10333863028555000,SF11E607273,64.633,-123.655,RX,99.9999997516,201407010000Z,10.0,Unknown,Unknown,-9999,http://playground.dri.edu/smartfire/events/cab9dc74-93cf-4815-a381-3324f0003d99,cab9dc74-93cf-4815-a381-3324f0003d99,playground.dri.edu,realtime
SF11C10333873028555000,SF11E607273,64.565,-123.661,RX,99.9999997516,201407010000Z,10.0,Unknown,Unknown,-9999,http://playground.dri.edu/smartfire/events/cab9dc74-93cf-4815-a381-3324f0003d99,cab9dc74-93cf-4815-a381-3324f0003d99,playground.dri.edu,realtime
SF11C10333883028555000,SF11E607273,64.582,-123.682,RX,199.999999503,201407010000Z,10.0,Unknown,Unknown,-9999,http://playground.dri.edu/smartfire/events/cab9dc74-93cf-4815-a381-3324f0003d99,cab9dc74-93cf-4815-a381-3324f0003d99,playground.dri.edu,realtime
SF11C10333893028555000,SF11E616951,64.339,-123.601,RX,99.9999997516,201407010000Z,,,,,http://playground.dri.edu/smartfire/events/53030928-cb88-43a7-90aa-4cff71bca741,53030928-cb88-43a7-90aa-4cff71bca741,playground.dri.edu,realtime
SF11C10333903028555000,SF11E619895,58.068,-109.332,RX,99.9999997516,201407010000Z,,,,,http://playground.dri.edu/smartfire/events/086f823c-12bf-4abc-aca5-0b3f449264fc,086f823c-12bf-4abc-aca5-0b3f449264fc,playground.dri.edu,realtime
SF11C10333913028555000,SF11E617856,60.914,-106.158,RX,99.9999997516,201407010000Z,,,,,http://playground.dri.edu/smartfire/events/546ad42d-24cc-4735-9f79-c3493729536f,546ad42d-24cc-4735-9f79-c3493729536f,playground.dri.edu,realtime
SF11C10333923028555000,SF11E619022,64.728,-118.524,RX,99.9999997516,201407010000Z,,,,,http://playground.dri.edu/smartfire/events/3472f681-cabe-4580-b6a6-e9565b836e14,3472f681-cabe-4580-b6a6-e9565b836e14,playground.dri.edu,realtime
SF11C10333933028555000,SF11E617890,64.445,-121.026,RX,99.9999997516,201407010000Z,,,,,http://playground.dri.edu/smartfire/events/9f94871c-4edc-467a-94b9-f41cca757322,9f94871c-4edc-467a-94b9-f41cca757322,playground.dri.edu,realtime
SF11C10333943028555000,SF11E617881,18.0,-66.462,RX,99.9999997516,201407010000Z,,,,,http://playground.dri.edu/smartfire/events/9dd68bec-d3e7-4dac-9328-04a5f3b35d25,9dd68bec-d3e7-4dac-9328-04a5f3b35d25,playground.dri.edu,realtime
