id,event_id,latitude,longitude,type,area,date_time,slope,state,country,fips,scc,fuel_1hr,fuel_10hr,fuel_100hr,fuel_1khr,fuel_10khr,fuel_gt10khr,shrub,grass,rot,duff,litter,moisture_1hr,moisture_10hr,moisture_100hr,moisture_1khr,moisture_live,moisture_duff,consumption_flaming,consumption_smoldering,consumption_residual,consumption_duff,min_wind,max_wind,min_wind_aloft,max_wind_aloft,min_humid,max_humid,min_temp,max_temp,min_temp_hour,max_temp_hour,sunrise_hour,sunset_hour,snow_month,rain_days,heat,pm25,pm10,co,co2,ch4,nox,nh3,so2,voc,VEG,canopy,event_url,fccs_number,sf_event_guid,sf_server,sf_stream_name
SF11C45061951671920770,SF11E2622854,38.745,-122.242,WF,27199.9999324,201807010000Z,10.0,CA,USA,06055,2810001000,0.5,1.0,1.0,0.0,0.0,0.0,5.25,0.0,0.0,1.4,0.0,7.0,8.0,9.0,12.0,80.0,40.0,13.8906130335,0.946185274355,0.03922,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,3363466181186.416,3196.2957509999997,3771.6289890000025,32758.958423000022,660631.4485840001,1707.7494069999998,938.6698120000001,547.2095790000002,396.5318509999998,7866.137597999998,Chamise chaparral shrubland,0.0,http://128.208.123.111/smartfire/events/1bc1bd7b-b5a2-4e57-ad25-839d6f7a3851,46,1bc1bd7b-b5a2-4e57-ad25-839d6f7a3851,128.208.123.111,realtime
SF11C45061961671920770,SF11E2622854,38.75,-122.21,WF,599.99999851,201807010000Z,10.0,CA,USA,06113,2810001000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,1.0,0.04,7.0,8.0,9.0,12.0,80.0,40.0,0.0978582351117,0.00515043342693,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,353542363.113374,0.47883800000000004,0.5650180000000001,4.864987,101.16620700000001,0.2547899999999999,0.144894,0.08137399999999999,0.06056899999999999,1.1697220000000002,Wheatgrass - Cheatgrass grassland,0.0,http://128.208.123.111/smartfire/events/1bc1bd7b-b5a2-4e57-ad25-839d6f7a3851,57,1bc1bd7b-b5a2-4e57-ad25-839d6f7a3851,128.208.123.111,realtime
SF11C45061971671920770,SF11E2622854,38.64,-122.2,WF,1999.99999503,201807010000Z,10.0,CA,USA,06055,2810001000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,1.0,0.04,7.0,8.0,9.0,12.0,80.0,40.0,0.0978582351117,0.00515043342693,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,1588058516.4678082,1.596122,1.883419,16.216608,337.220701,0.8492669999999999,0.48298,0.27123600000000003,0.201888,3.899076,Wheatgrass - Cheatgrass grassland,0.0,http://128.208.123.111/smartfire/events/1bc1bd7b-b5a2-4e57-ad25-839d6f7a3851,57,1bc1bd7b-b5a2-4e57-ad25-839d6f7a3851,128.208.123.111,realtime
SF11C45061981671920770,SF11E2619034,52.541,-75.68,RX,3199.99999205,201807010000Z,10.0,Unknown,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,,,,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,,,http://128.208.123.111/smartfire/events/e80cb48c-a72d-42fd-8acf-1a62f650a432,,e80cb48c-a72d-42fd-8acf-1a62f650a432,128.208.123.111,realtime
SF11C45061991671920770,SF11E2619034,52.51,-75.63,RX,99.9999997516,201807010000Z,10.0,Unknown,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,,,,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,,,http://128.208.123.111/smartfire/events/e80cb48c-a72d-42fd-8acf-1a62f650a432,,e80cb48c-a72d-42fd-8acf-1a62f650a432,128.208.123.111,realtime
SF11C45062001671920770,SF11E2619105,52.592,-76.738,RX,1899.99999528,201807010000Z,10.0,Unknown,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,,,,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,,,http://128.208.123.111/smartfire/events/4f734440-b704-45f6-be29-6838247d143c,,4f734440-b704-45f6-be29-6838247d143c,128.208.123.111,realtime
SF11C45062011671920770,SF11E2622740,17.814,-88.748,RX,399.999999007,201807010000Z,10.0,Unknown,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,,,,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,,,http://128.208.123.111/smartfire/events/794971c4-56c9-4032-aaac-2a7a86a5d2ac,,794971c4-56c9-4032-aaac-2a7a86a5d2ac,128.208.123.111,realtime
SF11C45062021671920770,SF11E2616598,37.451,-105.162,WF,15133.9999624,201807010000Z,10.0,CO,USA,08055,2810001000,0.3,0.7,1.8,9.0,0.6,0.0,0.01,0.36,5.0,1.3,0.04,7.0,8.0,9.0,12.0,80.0,40.0,12.6955477434,6.48396107776,7.0715542192,5.35071119008,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,1909008896728.0723,4805.276786999998,5670.226603999999,56831.67944500004,602292.2537379999,2755.1007099999983,650.9399420000001,930.3361629999996,389.01357500000023,13373.582430000004,Trembling aspen / Engelmann spruce forest,7.29,http://128.208.123.111/smartfire/events/ec775000-7721-4375-9c10-679676079104,42,ec775000-7721-4375-9c10-679676079104,128.208.123.111,realtime
SF11C45062031671920770,SF11E2622804,36.352,-105.06,WF,3403.99999155,201807010000Z,10.0,NM,USA,35007,2810001000,0.05,0.1,0.2,0.3,0.5,0.0,1.58,0.72,3.5,0.4,0.08,7.0,8.0,9.0,12.0,80.0,40.0,3.1565686285,1.5871667295,2.01964996906,0.000158093490705,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,100957195915.44656,282.071562,332.8444430000001,3346.8007240000006,34800.080233,161.991801,37.131586000000006,54.76386600000002,22.541316,787.2306549999996,Ponderosa pine savanna,1.83,http://128.208.123.111/smartfire/events/b5efabef-3053-482f-86ba-0b7f2aebba43,28,b5efabef-3053-482f-86ba-0b7f2aebba43,128.208.123.111,realtime
SF11C45062041671920770,SF11E2618683,52.608,-72.258,RX,4299.99998932,201807010000Z,10.0,Unknown,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,,,,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,,,http://128.208.123.111/smartfire/events/4300b491-56c4-4314-a6d3-d22cfe9fbe54,,4300b491-56c4-4314-a6d3-d22cfe9fbe54,128.208.123.111,realtime
SF11C45062051671920770,SF11E2622734,52.8,-76.947,RX,4199.99998957,201807010000Z,10.0,Unknown,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,,,,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,,,http://128.208.123.111/smartfire/events/66b164a9-a0df-4c03-b63d-1f7ffa55c680,,66b164a9-a0df-4c03-b63d-1f7ffa55c680,128.208.123.111,realtime
SF11C45062061671920770,SF11E2619034,52.489,-75.702,RX,1299.99999677,201807010000Z,10.0,Unknown,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,,,,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,,,http://128.208.123.111/smartfire/events/e80cb48c-a72d-42fd-8acf-1a62f650a432,,e80cb48c-a72d-42fd-8acf-1a62f650a432,128.208.123.111,realtime
SF11C45062071671920770,SF11E2615540,37.587,-107.916,WF,239.999999404,201807010000Z,10.0,CO,USA,08067,2810001000,0.3,0.7,1.8,9.0,0.6,0.0,0.01,0.36,5.0,1.3,0.04,7.0,8.0,9.0,12.0,80.0,40.0,12.6955477434,6.48396107776,7.0715542192,5.35071119008,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,10120500565.386833,76.203681,89.92033499999995,901.2556530000002,9551.35066,43.69130399999999,10.322826000000006,14.753584999999998,6.169104999999999,212.08270699999989,Trembling aspen / Engelmann spruce forest,7.29,http://128.208.123.111/smartfire/events/8e5a4155-fcb7-4514-98bf-d50f3be8555b,42,8e5a4155-fcb7-4514-98bf-d50f3be8555b,128.208.123.111,realtime
SF11C45062081671920770,SF11E2615540,37.561,-107.892,WF,719.999998212,201807010000Z,10.0,CO,USA,08067,2810001000,0.3,0.7,1.8,9.0,0.6,0.0,0.01,0.36,5.0,1.3,0.04,7.0,8.0,9.0,12.0,80.0,40.0,12.6955477434,6.48396107776,7.0715542192,5.35071119008,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,68351276680.41386,228.61102599999998,269.76100799999995,2703.766964,28654.051981000004,131.073911,30.96845300000001,44.26074399999999,18.50731700000002,636.2481430000001,Trembling aspen / Engelmann spruce forest,7.29,http://128.208.123.111/smartfire/events/8e5a4155-fcb7-4514-98bf-d50f3be8555b,42,8e5a4155-fcb7-4514-98bf-d50f3be8555b,128.208.123.111,realtime
SF11C45062091671920770,SF11E2615540,37.444,-107.929,WF,827.999997944,201807010000Z,10.0,CO,USA,08067,2810001000,0.3,0.7,1.8,9.0,0.6,0.0,0.01,0.36,5.0,1.3,0.04,7.0,8.0,9.0,12.0,80.0,40.0,12.6955477434,6.48396107776,7.0715542192,5.35071119008,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,83790676295.43701,262.9026849999997,310.22515900000025,3109.332013999998,32952.15978299999,150.73499999999999,35.61373299999999,50.899858,21.283417,731.6853649999997,Trembling aspen / Engelmann spruce forest,7.29,http://128.208.123.111/smartfire/events/8e5a4155-fcb7-4514-98bf-d50f3be8555b,42,8e5a4155-fcb7-4514-98bf-d50f3be8555b,128.208.123.111,realtime
SF11C45062101671920770,SF11E2623298,37.447,-113.437,WF,479.999998808,201807010000Z,10.0,UT,USA,49053,2810001000,0.2,0.2,1.0,0.5,0.0,0.0,0.27,0.08,0.0,0.3,0.02,7.0,8.0,9.0,12.0,80.0,40.0,2.59871877727,0.329398669068,0.0851906571249,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,6272374178.6183,12.388647000000004,14.618583,131.34978999999987,2334.8536399999994,6.727501999999995,3.1992300000000014,2.183117000000001,1.4173269999999998,31.382341000000004,Mountain mahogany woodland or shrubland,1.42,http://128.208.123.111/smartfire/events/f6bd6cf2-8d52-4626-a587-0d1845f90703,313,f6bd6cf2-8d52-4626-a587-0d1845f90703,128.208.123.111,realtime
SF11C45062111671920770,SF11E2623298,37.42,-113.433,WF,319.999999205,201807010000Z,10.0,UT,USA,49053,2810001000,0.3,0.7,1.8,9.0,0.6,0.0,0.01,0.36,5.0,1.3,0.04,7.0,8.0,9.0,12.0,80.0,40.0,12.6955477434,6.48396107776,7.0715542192,5.35071119008,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,16222246001.58076,101.60489799999995,119.89377999999999,1201.674202,12735.134209000002,58.25506799999998,13.763765999999999,19.671441999999995,8.225479000000002,282.776957,Trembling aspen / Engelmann spruce forest,7.29,http://128.208.123.111/smartfire/events/f6bd6cf2-8d52-4626-a587-0d1845f90703,42,f6bd6cf2-8d52-4626-a587-0d1845f90703,128.208.123.111,realtime
SF11C45062121671920770,SF11E2622854,38.714,-122.242,WF,14399.9999642,201807010000Z,10.0,CA,USA,06055,2810001000,0.5,0.25,0.25,0.0,0.0,0.0,4.52,0.0,0.0,0.1,0.0,7.0,8.0,9.0,12.0,80.0,40.0,11.5099525264,0.83819064081,0.009805,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,1457613232312.5051,1409.6984560000003,1663.4441730000012,14466.069799,290436.9603760001,753.6339920000006,412.18574299999995,241.5978589999999,174.39477599999998,3472.9691010000006,Scrub oak - Chaparral shrubland,0.0,http://128.208.123.111/smartfire/events/1bc1bd7b-b5a2-4e57-ad25-839d6f7a3851,44,1bc1bd7b-b5a2-4e57-ad25-839d6f7a3851,128.208.123.111,realtime
SF11C45062131671920770,SF11E2622854,38.654,-122.195,WF,32399.9999195,201807010000Z,10.0,CA,USA,06055,2810001000,0.5,1.0,1.0,0.0,0.0,0.0,5.25,0.0,0.0,1.4,0.0,7.0,8.0,9.0,12.0,80.0,40.0,13.8906130335,0.946185274355,0.03922,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,4006481774651.435,3807.3522849999995,4492.675695000002,39021.70047900001,786928.6372850002,2034.2309150000006,1118.1213960000005,651.8231619999996,472.3394130000001,9369.958026000004,Chamise chaparral shrubland,0.0,http://128.208.123.111/smartfire/events/1bc1bd7b-b5a2-4e57-ad25-839d6f7a3851,46,1bc1bd7b-b5a2-4e57-ad25-839d6f7a3851,128.208.123.111,realtime
SF11C45062141671920770,SF11E2622854,38.709,-122.212,WF,43399.9998922,201807010000Z,10.0,CA,USA,06113,2810001000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,1.0,0.04,7.0,8.0,9.0,12.0,80.0,40.0,0.0978582351117,0.00515043342693,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,37676230618.32237,34.635773000000015,40.870215,351.900386,7317.689307000001,18.429235000000002,10.480758,5.885911,4.381127000000001,84.60990900000003,Wheatgrass - Cheatgrass grassland,0.0,http://128.208.123.111/smartfire/events/1bc1bd7b-b5a2-4e57-ad25-839d6f7a3851,57,1bc1bd7b-b5a2-4e57-ad25-839d6f7a3851,128.208.123.111,realtime
SF11C45062151671920770,SF11E2622854,38.764,-122.238,WF,39999.9999007,201807010000Z,10.0,CA,USA,06055,2810001000,0.5,1.0,1.0,0.0,0.0,0.0,5.25,0.0,0.0,1.4,0.0,7.0,8.0,9.0,12.0,80.0,40.0,13.8906130335,0.946185274355,0.03922,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,4946273795876.197,4700.434924999998,5546.513214999997,48174.93886599998,971516.8361429996,2511.3961860000018,1380.3967770000002,804.719959,583.1350759999998,11567.849416000003,Chamise chaparral shrubland,0.0,http://128.208.123.111/smartfire/events/1bc1bd7b-b5a2-4e57-ad25-839d6f7a3851,46,1bc1bd7b-b5a2-4e57-ad25-839d6f7a3851,128.208.123.111,realtime
SF11C45062161671920770,SF11E2622854,38.735,-122.198,WF,27999.9999305,201807010000Z,10.0,CA,USA,06113,2810001000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,1.0,0.04,7.0,8.0,9.0,12.0,80.0,40.0,0.0978582351117,0.00515043342693,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,24307245560.24999,22.345663000000002,26.367886000000006,227.03251200000003,4721.089867,11.889836,6.76178,3.79736,2.826525,54.58703500000001,Wheatgrass - Cheatgrass grassland,0.0,http://128.208.123.111/smartfire/events/1bc1bd7b-b5a2-4e57-ad25-839d6f7a3851,57,1bc1bd7b-b5a2-4e57-ad25-839d6f7a3851,128.208.123.111,realtime
SF11C45062171671920770,SF11E2620582,38.673,-111.915,WF,239.999999404,201807010000Z,10.0,UT,USA,49041,2810001000,0.2,0.2,1.0,0.5,0.0,0.0,0.27,0.08,0.0,0.3,0.02,7.0,8.0,9.0,12.0,80.0,40.0,2.59871877727,0.329398669068,0.0851906571249,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,1877602514.529322,6.194319000000002,7.3093069999999996,65.67489199999993,1167.4268259999994,3.363749999999999,1.5996280000000007,1.0915590000000008,0.708675,15.691164000000004,Mountain mahogany woodland or shrubland,1.42,http://128.208.123.111/smartfire/events/cb672c1d-51bd-4f97-9f29-9377af48aa47,313,cb672c1d-51bd-4f97-9f29-9377af48aa47,128.208.123.111,realtime
SF11C45062181671920770,SF11E2622629,39.033,-122.558,WF,12799.9999682,201807010000Z,10.0,CA,USA,06033,2810001000,0.5,1.0,1.0,0.0,0.0,0.0,5.25,0.0,0.0,1.4,0.0,7.0,8.0,9.0,12.0,80.0,40.0,13.8906130335,0.946185274355,0.03922,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,1551288850191.278,1504.1391840000001,1774.8842330000002,15415.98043900001,310885.38757100014,803.6467780000006,441.7269620000002,257.510392,186.60321500000003,3701.711817999998,Chamise chaparral shrubland,0.0,http://128.208.123.111/smartfire/events/5158ea83-b57b-4d6c-83ec-2d3592e86d6c,46,5158ea83-b57b-4d6c-83ec-2d3592e86d6c,128.208.123.111,realtime
SF11C45062191671920770,SF11E2622854,38.789,-122.23,WF,12399.9999692,201807010000Z,10.0,CA,USA,06113,2810001000,0.5,0.5,1.0,1.0,1.0,0.2,1.58,0.2,0.6,1.0,0.2,7.0,8.0,9.0,12.0,80.0,40.0,6.03521114176,1.65275667206,0.763773326837,0.719929727634,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,685616652156.2395,1042.7009730000002,1230.3871500000007,11663.359371,165160.62197200005,581.2813370000005,208.28591099999997,192.3804049999999,102.67678200000003,2765.468324999999,Live oak - Blue oak woodland,1.21,http://128.208.123.111/smartfire/events/1bc1bd7b-b5a2-4e57-ad25-839d6f7a3851,36,1bc1bd7b-b5a2-4e57-ad25-839d6f7a3851,128.208.123.111,realtime
SF11C45062201671920770,SF11E2622854,38.664,-122.237,WF,6599.99998361,201807010000Z,10.0,CA,USA,06055,2810001000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,1.0,0.04,7.0,8.0,9.0,12.0,80.0,40.0,0.0978582351117,0.00515043342693,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,5475559449.142353,5.267186000000001,6.215281000000001,53.514806,1112.828331,2.8025969999999996,1.593854,0.895088,0.6662490000000001,12.86694,Wheatgrass - Cheatgrass grassland,0.0,http://128.208.123.111/smartfire/events/1bc1bd7b-b5a2-4e57-ad25-839d6f7a3851,57,1bc1bd7b-b5a2-4e57-ad25-839d6f7a3851,128.208.123.111,realtime
SF11C45062211671920770,SF11E2629512,36.831,-89.348,RX,899.999997765,201807010000Z,10.0,MO,USA,29133,2810015000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,1.0,1.0,10.0,12.0,12.0,22.0,130.0,150.0,4.48544490131,0.430478521927,0.332945533864,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,37105674342.46146,40.796118,48.13941600000001,433.965685,7615.149904000001,22.189177999999995,10.392072999999998,7.209341000000001,4.628314999999999,103.634225,Urban,0.0,http://128.208.123.111/smartfire/events/201a50a2-efb0-4df4-9089-0383cbd8e30d,0,201a50a2-efb0-4df4-9089-0383cbd8e30d,128.208.123.111,realtime
SF11C45062221671920770,SF11E2622629,39.02,-122.53,WF,199.999999503,201807010000Z,10.0,CA,USA,06033,2810001000,0.5,1.0,1.0,0.0,0.0,0.0,5.25,0.0,0.0,1.4,0.0,7.0,8.0,9.0,12.0,80.0,40.0,13.8906130335,0.946185274355,0.03922,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,7569899929.883262,23.502175000000005,27.732561,240.87469699999988,4857.584170999994,12.556974000000004,6.901983000000004,4.023598,2.915671,57.83924600000001,Chamise chaparral shrubland,0.0,http://128.208.123.111/smartfire/events/5158ea83-b57b-4d6c-83ec-2d3592e86d6c,46,5158ea83-b57b-4d6c-83ec-2d3592e86d6c,128.208.123.111,realtime
SF11C45062231671920770,SF11E2622797,53.253,-72.855,RX,499.999998758,201807010000Z,10.0,Unknown,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,,,,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,,,http://128.208.123.111/smartfire/events/c81a6652-808d-44d6-a7fe-5429d7bbd0a1,,c81a6652-808d-44d6-a7fe-5429d7bbd0a1,128.208.123.111,realtime
